,residual,county_state
47177,-153.1156,"Warren County, Tennessee"
47179,-116.39223,"Washington County, Tennessee"
47181,38.614258,"Wayne County, Tennessee"
47183,-95.72582,"Weakley County, Tennessee"
47185,-1.1352463,"White County, Tennessee"
47187,-70.33151,"Williamson County, Tennessee"
47189,57.294937,"Wilson County, Tennessee"
48001,-633.4414,"Anderson County, Texas"
48003,-57.519043,"Andrews County, Texas"
48005,-96.85155,"Angelina County, Texas"
48007,-83.24309,"Aransas County, Texas"
48009,-54.032547,"Archer County, Texas"
48011,63.009106,"Armstrong County, Texas"
48013,-41.31351,"Atascosa County, Texas"
48015,-87.48834,"Austin County, Texas"
48017,-841.17413,"Bailey County, Texas"
48019,21.728765,"Bandera County, Texas"
48021,90.04198,"Bastrop County, Texas"
48023,-47.34337,"Baylor County, Texas"
48025,-573.6607,"Bee County, Texas"
48027,-470.63776,"Bell County, Texas"
48029,-158.38586,"Bexar County, Texas"
48031,-125.29396,"Blanco County, Texas"
48033,-7.4243374,"Borden County, Texas"
48035,-20.47348,"Bosque County, Texas"
48037,6.1672974,"Bowie County, Texas"
48039,-26.744232,"Brazoria County, Texas"
48041,-115.260056,"Brazos County, Texas"
48043,104.42433,"Brewster County, Texas"
48045,94.6263,"Briscoe County, Texas"
48047,-105.30022,"Brooks County, Texas"
48049,5.26001,"Brown County, Texas"
48051,-96.314125,"Burleson County, Texas"
48053,-53.03096,"Burnet County, Texas"
48055,-39.81401,"Caldwell County, Texas"
48057,-798.1027,"Calhoun County, Texas"
48059,21.173786,"Callahan County, Texas"
48061,122.76416,"Cameron County, Texas"
48063,4.2954865,"Camp County, Texas"
48065,15.5650215,"Carson County, Texas"
48067,-29.21706,"Cass County, Texas"
48069,233.76712,"Castro County, Texas"
48071,-157.92322,"Chambers County, Texas"
48073,-85.42524,"Cherokee County, Texas"
48075,24.088264,"Childress County, Texas"
48077,1.6556263,"Clay County, Texas"
48079,66.831345,"Cochran County, Texas"
48081,-2.824129,"Coke County, Texas"
48083,-23.029432,"Coleman County, Texas"
48085,-135.19597,"Collin County, Texas"
48087,-53.594513,"Collingsworth County, Texas"
48089,-80.55536,"Colorado County, Texas"
48091,-86.30919,"Comal County, Texas"
48093,-94.40898,"Comanche County, Texas"
48095,-393.39746,"Concho County, Texas"
48097,-75.38379,"Cooke County, Texas"
48099,589.4407,"Coryell County, Texas"
48101,226.94792,"Cottle County, Texas"
48103,115.93945,"Crane County, Texas"
48105,93.950096,"Crockett County, Texas"
48107,-7.9878616,"Crosby County, Texas"
48109,-107.191025,"Culberson County, Texas"
48111,-830.80304,"Dallam County, Texas"
48113,-222.41287,"Dallas County, Texas"
48115,384.47784,"Dawson County, Texas"
48117,647.0108,"Deaf Smith County, Texas"
48119,-16.441303,"Delta County, Texas"
48121,-107.29057,"Denton County, Texas"
48123,-10.999603,"DeWitt County, Texas"
48125,-20.404964,"Dickens County, Texas"
48127,-52.654053,"Dimmit County, Texas"
48129,767.4314,"Donley County, Texas"
48131,66.54242,"Duval County, Texas"
48133,-78.71325,"Eastland County, Texas"
48135,-1047.7173,"Ector County, Texas"
48137,-28.83581,"Edwards County, Texas"
48139,1.1855316,"Ellis County, Texas"
48141,60.567703,"El Paso County, Texas"
48143,-12.557312,"Erath County, Texas"
48145,-142.72343,"Falls County, Texas"
48147,-2.3287582,"Fannin County, Texas"
48149,-66.33108,"Fayette County, Texas"
48151,-42.998623,"Fisher County, Texas"
48153,54.617584,"Floyd County, Texas"
48155,-207.10129,"Foard County, Texas"
48157,-207.2186,"Fort Bend County, Texas"
48159,-43.7545,"Franklin County, Texas"
48161,-148.95483,"Freestone County, Texas"
48163,58.844055,"Frio County, Texas"
48165,-264.49036,"Gaines County, Texas"
48167,-60.010956,"Galveston County, Texas"
48169,84.983536,"Garza County, Texas"
48171,-206.72914,"Gillespie County, Texas"
48173,-40.52191,"Glasscock County, Texas"
48175,-24.402634,"Goliad County, Texas"
48177,104.20456,"Gonzales County, Texas"
48179,238.41574,"Gray County, Texas"
48181,3.0426407,"Grayson County, Texas"
48183,11.6308975,"Gregg County, Texas"
48185,110.7434,"Grimes County, Texas"
48187,-264.69598,"Guadalupe County, Texas"
48189,41.356667,"Hale County, Texas"
48191,-60.60813,"Hall County, Texas"
48193,-15.952873,"Hamilton County, Texas"
48195,53.87979,"Hansford County, Texas"
48197,-29.344637,"Hardeman County, Texas"
48199,120.26752,"Hardin County, Texas"
48201,-260.0824,"Harris County, Texas"
48203,159.59468,"Harrison County, Texas"
48205,70.806305,"Hartley County, Texas"
48207,-154.25934,"Haskell County, Texas"
48209,68.86419,"Hays County, Texas"
48211,-21.252842,"Hemphill County, Texas"
48213,-61.08974,"Henderson County, Texas"
48215,101.1617,"Hidalgo County, Texas"
48217,-68.450195,"Hill County, Texas"
48219,-79.099724,"Hockley County, Texas"
48221,38.091557,"Hood County, Texas"
48223,-116.31399,"Hopkins County, Texas"
48225,150.60896,"Houston County, Texas"
48227,-209.94151,"Howard County, Texas"
48229,-289.48904,"Hudspeth County, Texas"
48231,-74.432465,"Hunt County, Texas"
48233,56.57361,"Hutchinson County, Texas"
48235,-19.614506,"Irion County, Texas"
48237,-42.330936,"Jack County, Texas"
48239,19.911697,"Jackson County, Texas"
48241,-67.67045,"Jasper County, Texas"
48243,-61.189857,"Jeff Davis County, Texas"
48245,-419.6952,"Jefferson County, Texas"
48247,-58.106216,"Jim Hogg County, Texas"
48249,-122.316956,"Jim Wells County, Texas"
48251,-65.56836,"Johnson County, Texas"
48253,-1570.678,"Jones County, Texas"
48255,-504.74527,"Karnes County, Texas"
48257,20.280891,"Kaufman County, Texas"
48259,-129.99931,"Kendall County, Texas"
48261,-538.4332,"Kenedy County, Texas"
48263,-48.25426,"Kent County, Texas"
48265,-33.42372,"Kerr County, Texas"
48267,-6.405857,"Kimble County, Texas"
48269,-392.4265,"King County, Texas"
48271,-162.81529,"Kinney County, Texas"
48273,-83.34999,"Kleberg County, Texas"
48275,51.37996,"Knox County, Texas"
48277,109.292244,"Lamar County, Texas"
48279,-60.500504,"Lamb County, Texas"
48281,-53.21007,"Lampasas County, Texas"
48283,-14.653904,"La Salle County, Texas"
48285,-120.6154,"Lavaca County, Texas"
48287,-310.3736,"Lee County, Texas"
48289,-45.789394,"Leon County, Texas"
48291,-45.1717,"Liberty County, Texas"
48293,-154.85217,"Limestone County, Texas"
48295,-2.8933525,"Lipscomb County, Texas"
48297,-3.4988747,"Live Oak County, Texas"
48299,-33.409172,"Llano County, Texas"
48301,-607.4898,"Loving County, Texas"
48303,182.33058,"Lubbock County, Texas"
48305,-285.87436,"Lynn County, Texas"
48307,83.63017,"McCulloch County, Texas"
48309,-101.61481,"McLennan County, Texas"
48311,41.805275,"McMullen County, Texas"
48313,-52.352676,"Madison County, Texas"
48315,3.2635193,"Marion County, Texas"
48317,136.98947,"Martin County, Texas"
48319,614.06854,"Mason County, Texas"
48321,-105.374954,"Matagorda County, Texas"
48323,-254.57181,"Maverick County, Texas"
48325,-82.59149,"Medina County, Texas"
48327,-86.40408,"Menard County, Texas"
48329,-680.97766,"Midland County, Texas"
48331,-42.755463,"Milam County, Texas"
48333,-116.91801,"Mills County, Texas"
48335,-219.16197,"Mitchell County, Texas"
48337,35.824875,"Montague County, Texas"
48339,-202.28003,"Montgomery County, Texas"
48341,1399.58,"Moore County, Texas"
48343,-75.10934,"Morris County, Texas"
48345,89.37935,"Motley County, Texas"
48347,29.98883,"Nacogdoches County, Texas"
48349,-15.4867935,"Navarro County, Texas"
48351,-28.531713,"Newton County, Texas"
48353,-41.152267,"Nolan County, Texas"
48355,-272.46075,"Nueces County, Texas"
48357,288.9043,"Ochiltree County, Texas"
48359,113.67957,"Oldham County, Texas"
48361,-14.4741745,"Orange County, Texas"
48363,-62.492096,"Palo Pinto County, Texas"
48365,580.8964,"Panola County, Texas"
48367,-13.516251,"Parker County, Texas"
48369,-659.8897,"Parmer County, Texas"
48371,194.78705,"Pecos County, Texas"
48373,-67.64824,"Polk County, Texas"
48375,1315.1481,"Potter County, Texas"
48377,-168.42029,"Presidio County, Texas"
48379,-9.157572,"Rains County, Texas"
48381,326.65204,"Randall County, Texas"
48383,-153.94147,"Reagan County, Texas"
48385,-129.46054,"Real County, Texas"
48387,166.59631,"Red River County, Texas"
48389,27.699142,"Reeves County, Texas"
48391,-59.83235,"Refugio County, Texas"
48393,128.84535,"Roberts County, Texas"
48395,-102.596054,"Robertson County, Texas"
48397,-73.70444,"Rockwall County, Texas"
48399,-141.65219,"Runnels County, Texas"
48401,-100.67643,"Rusk County, Texas"
48403,15.861215,"Sabine County, Texas"
48405,127.729614,"San Augustine County, Texas"
48407,-92.2587,"San Jacinto County, Texas"
48409,-135.0207,"San Patricio County, Texas"
48411,-128.77242,"San Saba County, Texas"
48413,-80.04227,"Schleicher County, Texas"
48415,-234.35886,"Scurry County, Texas"
48417,-48.47094,"Shackelford County, Texas"
48419,480.53564,"Shelby County, Texas"
48421,749.5326,"Sherman County, Texas"
48423,-121.709305,"Smith County, Texas"
48425,-55.924526,"Somervell County, Texas"
48427,-36.03619,"Starr County, Texas"
48429,-95.31814,"Stephens County, Texas"
48431,-19.416834,"Sterling County, Texas"
48433,-79.79307,"Stonewall County, Texas"
48435,-92.42821,"Sutton County, Texas"
48437,88.71375,"Swisher County, Texas"
48439,-201.98056,"Tarrant County, Texas"
48441,122.64534,"Taylor County, Texas"
48443,65.33902,"Terrell County, Texas"
48445,-231.12282,"Terry County, Texas"
48447,-64.15209,"Throckmorton County, Texas"
48449,-778.07794,"Titus County, Texas"
48451,38.501457,"Tom Green County, Texas"
48453,47.173492,"Travis County, Texas"
48455,-4.2570114,"Trinity County, Texas"
48457,-115.67357,"Tyler County, Texas"
48459,-42.742706,"Upshur County, Texas"
48461,-53.590565,"Upton County, Texas"
48463,-44.842155,"Uvalde County, Texas"
48465,-795.9151,"Val Verde County, Texas"
48467,-5.191574,"Van Zandt County, Texas"
48469,1.5214996,"Victoria County, Texas"
48471,37.67682,"Walker County, Texas"
48473,-192.34416,"Waller County, Texas"
48475,1.6669378,"Ward County, Texas"
48477,282.3587,"Washington County, Texas"
48479,214.08235,"Webb County, Texas"
48481,-32.5616,"Wharton County, Texas"
48483,303.48636,"Wheeler County, Texas"
48485,-125.06357,"Wichita County, Texas"
48487,-130.57729,"Wilbarger County, Texas"
48489,35.098045,"Willacy County, Texas"
48491,-140.50842,"Williamson County, Texas"
48493,-39.904106,"Wilson County, Texas"
48495,-268.1293,"Winkler County, Texas"
48497,-49.286095,"Wise County, Texas"
48499,-78.32698,"Wood County, Texas"
48501,1.2604599,"Yoakum County, Texas"
48503,-48.233875,"Young County, Texas"
48505,-77.22276,"Zapata County, Texas"
48507,161.22566,"Zavala County, Texas"
49001,-101.47492,"Beaver County, Utah"
49003,-71.66617,"Box Elder County, Utah"
49005,-87.06149,"Cache County, Utah"
49007,-56.332176,"Carbon County, Utah"
49009,-56.17866,"Daggett County, Utah"
49011,-30.165146,"Davis County, Utah"
49013,43.150295,"Duchesne County, Utah"
49015,18.295357,"Emery County, Utah"
49017,-25.767094,"Garfield County, Utah"
49019,-199.72697,"Grand County, Utah"
49021,52.926098,"Iron County, Utah"
49023,41.52231,"Juab County, Utah"
49025,15.03581,"Kane County, Utah"
49027,-113.61018,"Millard County, Utah"
49029,-76.87372,"Morgan County, Utah"
49031,31.899376,"Piute County, Utah"
49033,-161.44237,"Rich County, Utah"
49035,193.04613,"Salt Lake County, Utah"
49037,1058.7587,"San Juan County, Utah"
49039,-58.771614,"Sanpete County, Utah"
49041,-40.304558,"Sevier County, Utah"
49043,615.63403,"Summit County, Utah"
49045,142.30795,"Tooele County, Utah"
49047,-29.1755,"Uintah County, Utah"
49049,205.78172,"Utah County, Utah"
49051,417.82623,"Wasatch County, Utah"
49053,12.977013,"Washington County, Utah"
49055,-55.61808,"Wayne County, Utah"
49057,-145.07458,"Weber County, Utah"
50001,39.132004,"Addison County, Vermont"
50003,-12.040894,"Bennington County, Vermont"
50005,-12.995136,"Caledonia County, Vermont"
50007,142.4889,"Chittenden County, Vermont"
50009,15.887646,"Essex County, Vermont"
50011,83.5928,"Franklin County, Vermont"
50013,9.370174,"Grand Isle County, Vermont"
50015,36.73237,"Lamoille County, Vermont"
50017,-41.516487,"Orange County, Vermont"
50019,-7.9698944,"Orleans County, Vermont"
50021,-4.0287247,"Rutland County, Vermont"
50023,-17.836372,"Washington County, Vermont"
50025,123.36862,"Windham County, Vermont"
50027,-2.6655731,"Windsor County, Vermont"
51001,1740.8596,"Accomack County, Virginia"
51003,-214.93022,"Albemarle County, Virginia"
51005,-94.94431,"Alleghany County, Virginia"
51007,-65.67517,"Amelia County, Virginia"
51009,-83.01855,"Amherst County, Virginia"
51011,-15.886459,"Appomattox County, Virginia"
51013,-898.5879,"Arlington County, Virginia"
51015,-100.72117,"Augusta County, Virginia"
51017,-158.05585,"Bath County, Virginia"
51019,-141.94739,"Bedford County, Virginia"
51021,-115.160736,"Bland County, Virginia"
51023,-16.024239,"Botetourt County, Virginia"
51025,-427.31647,"Brunswick County, Virginia"
51027,244.70187,"Buchanan County, Virginia"
51029,2041.088,"Buckingham County, Virginia"
51031,-189.27191,"Campbell County, Virginia"
51033,-189.21782,"Caroline County, Virginia"
51035,51.3508,"Carroll County, Virginia"
51036,-107.140594,"Charles City County, Virginia"
51037,-201.12994,"Charlotte County, Virginia"
51041,-148.76892,"Chesterfield County, Virginia"
51043,-72.309296,"Clarke County, Virginia"
51045,4.699684,"Craig County, Virginia"
51047,366.8175,"Culpeper County, Virginia"
51049,-33.505005,"Cumberland County, Virginia"
51051,-97.276855,"Dickenson County, Virginia"
51053,-267.94864,"Dinwiddie County, Virginia"
51057,-186.8909,"Essex County, Virginia"
51059,295.42206,"Fairfax County, Virginia"
51061,29.49936,"Fauquier County, Virginia"
51063,-75.03886,"Floyd County, Virginia"
51065,76.61386,"Fluvanna County, Virginia"
51067,-128.54219,"Franklin County, Virginia"
51069,-40.214417,"Frederick County, Virginia"
51071,-107.88858,"Giles County, Virginia"
51073,-83.724686,"Gloucester County, Virginia"
51075,123.08328,"Goochland County, Virginia"
51077,-58.151047,"Grayson County, Virginia"
51079,-113.24342,"Greene County, Virginia"
51081,-2412.2053,"Greensville County, Virginia"
51083,-273.0787,"Halifax County, Virginia"
51085,-62.95894,"Hanover County, Virginia"
51087,24.491608,"Henrico County, Virginia"
51089,-168.32234,"Henry County, Virginia"
51091,103.57376,"Highland County, Virginia"
51093,149.7118,"Isle of Wight County, Virginia"
51095,45.24742,"James City County, Virginia"
51097,-90.40881,"King and Queen County, Virginia"
51099,28.907135,"King George County, Virginia"
51101,-79.94284,"King William County, Virginia"
51103,-303.05667,"Lancaster County, Virginia"
51105,-89.64493,"Lee County, Virginia"
51107,74.63312,"Loudoun County, Virginia"
51109,14.810928,"Louisa County, Virginia"
51111,-357.93198,"Lunenburg County, Virginia"
51113,83.595146,"Madison County, Virginia"
51115,-17.366467,"Mathews County, Virginia"
51117,243.586,"Mecklenburg County, Virginia"
51119,53.957382,"Middlesex County, Virginia"
51121,-14.637268,"Montgomery County, Virginia"
51125,-100.5596,"Nelson County, Virginia"
51127,-58.996437,"New Kent County, Virginia"
51131,1339.2524,"Northampton County, Virginia"
51133,-9.962845,"Northumberland County, Virginia"
51135,-332.38507,"Nottoway County, Virginia"
51137,-12.173721,"Orange County, Virginia"
51139,564.0846,"Page County, Virginia"
51141,-160.77121,"Patrick County, Virginia"
51143,-156.7509,"Pittsylvania County, Virginia"
51145,-95.02827,"Powhatan County, Virginia"
51147,13.709381,"Prince Edward County, Virginia"
51149,-203.9285,"Prince George County, Virginia"
51153,468.76807,"Prince William County, Virginia"
51155,-157.9863,"Pulaski County, Virginia"
51157,71.11907,"Rappahannock County, Virginia"
51159,1999.1881,"Richmond County, Virginia"
51161,-234.62979,"Roanoke County, Virginia"
51163,-11.6135025,"Rockbridge County, Virginia"
51165,272.7111,"Rockingham County, Virginia"
51167,-26.393627,"Russell County, Virginia"
51169,-43.95782,"Scott County, Virginia"
51171,545.0368,"Shenandoah County, Virginia"
51173,9.660397,"Smyth County, Virginia"
51175,426.26816,"Southampton County, Virginia"
51177,-4.348572,"Spotsylvania County, Virginia"
51179,99.24635,"Stafford County, Virginia"
51181,-302.99475,"Surry County, Virginia"
51183,-200.03363,"Sussex County, Virginia"
51185,-53.243008,"Tazewell County, Virginia"
51187,83.445526,"Warren County, Virginia"
51191,8.030403,"Washington County, Virginia"
51193,31.978455,"Westmoreland County, Virginia"
51195,-69.98983,"Wise County, Virginia"
51197,-16.18991,"Wythe County, Virginia"
51199,-197.736,"York County, Virginia"
51510,-861.7274,"Alexandria city, Virginia"
51520,-104.334076,"Bristol city, Virginia"
51530,-38.93022,"Buena Vista city, Virginia"
51540,-224.29524,"Charlottesville city, Virginia"
51550,-84.36778,"Chesapeake city, Virginia"
51570,3.7841797,"Colonial Heights city, Virginia"
51580,-115.56566,"Covington city, Virginia"
51590,-398.31357,"Danville city, Virginia"
51595,424.92017,"Emporia city, Virginia"
51600,-733.2151,"Fairfax city, Virginia"
51610,280.8331,"Falls Church city, Virginia"
51620,-21.67511,"Franklin city, Virginia"
51630,159.01857,"Fredericksburg city, Virginia"
51640,786.0001,"Galax city, Virginia"
51650,-84.52491,"Hampton city, Virginia"
51660,965.2393,"Harrisonburg city, Virginia"
51670,-34.987915,"Hopewell city, Virginia"
51678,-643.0146,"Lexington city, Virginia"
51680,-78.67637,"Lynchburg city, Virginia"
51683,-1881.2621,"Manassas city, Virginia"
51685,332.357,"Manassas Park city, Virginia"
51690,-400.6889,"Martinsville city, Virginia"
51700,-372.2907,"Newport News city, Virginia"
51710,40.05941,"Norfolk city, Virginia"
51720,15.717659,"Norton city, Virginia"
51730,-1008.115,"Petersburg city, Virginia"
51735,18.465042,"Poquoson city, Virginia"
51740,2.024414,"Portsmouth city, Virginia"
51750,-239.04715,"Radford city, Virginia"
51760,-189.86499,"Richmond city, Virginia"
51770,-204.87991,"Roanoke city, Virginia"
51775,-70.672775,"Salem city, Virginia"
51790,77.517,"Staunton city, Virginia"
51800,27.997375,"Suffolk city, Virginia"
51810,-93.1582,"Virginia Beach city, Virginia"
51820,-12.622871,"Waynesboro city, Virginia"
51830,-196.43777,"Williamsburg city, Virginia"
51840,-117.45227,"Winchester city, Virginia"
53001,-569.27386,"Adams County, Washington"
53003,25.733147,"Asotin County, Washington"
53005,33.69281,"Benton County, Washington"
53007,-60.3889,"Chelan County, Washington"
53009,66.67616,"Clallam County, Washington"
53011,-19.14389,"Clark County, Washington"
53013,-67.27716,"Columbia County, Washington"
53015,8.226173,"Cowlitz County, Washington"
53017,37.89981,"Douglas County, Washington"
53019,12.269883,"Ferry County, Washington"
53021,-147.38739,"Franklin County, Washington"
53023,-19.848133,"Garfield County, Washington"
53025,7.105774,"Grant County, Washington"
53027,-6.600321,"Grays Harbor County, Washington"
53029,175.77802,"Island County, Washington"
53031,108.46938,"Jefferson County, Washington"
53033,131.00076,"King County, Washington"
53035,82.38204,"Kitsap County, Washington"
53037,106.11605,"Kittitas County, Washington"
53039,29.436302,"Klickitat County, Washington"
53041,11.048159,"Lewis County, Washington"
53043,5.7601595,"Lincoln County, Washington"
53045,-55.92502,"Mason County, Washington"
53047,-246.71866,"Okanogan County, Washington"
53049,-12.287277,"Pacific County, Washington"
53051,-13.590658,"Pend Oreille County, Washington"
53053,88.73883,"Pierce County, Washington"
53055,47.042892,"San Juan County, Washington"
53057,156.40001,"Skagit County, Washington"
53059,11.064137,"Skamania County, Washington"
53061,61.70343,"Snohomish County, Washington"
53063,43.382156,"Spokane County, Washington"
53065,28.303585,"Stevens County, Washington"
53067,-66.722534,"Thurston County, Washington"
53069,61.387344,"Wahkiakum County, Washington"
53071,-26.393082,"Walla Walla County, Washington"
53073,40.470566,"Whatcom County, Washington"
53075,18.23576,"Whitman County, Washington"
53077,592.9601,"Yakima County, Washington"
54001,-7.064865,"Barbour County, West Virginia"
54003,21.661789,"Berkeley County, West Virginia"
54005,-52.412518,"Boone County, West Virginia"
54007,-80.0579,"Braxton County, West Virginia"
54009,-37.474186,"Brooke County, West Virginia"
54011,-45.85799,"Cabell County, West Virginia"
54013,-48.62758,"Calhoun County, West Virginia"
54015,-40.08078,"Clay County, West Virginia"
54017,6.7414966,"Doddridge County, West Virginia"
54019,-44.888504,"Fayette County, West Virginia"
54021,-517.1968,"Gilmer County, West Virginia"
54023,-19.896435,"Grant County, West Virginia"
54025,22.29387,"Greenbrier County, West Virginia"
54027,-86.494995,"Hampshire County, West Virginia"
54029,-13.805359,"Hancock County, West Virginia"
54031,0.5238037,"Hardy County, West Virginia"
54033,-24.37001,"Harrison County, West Virginia"
54035,397.33533,"Jackson County, West Virginia"
54037,24.933228,"Jefferson County, West Virginia"
54039,21.161575,"Kanawha County, West Virginia"
54041,14.069816,"Lewis County, West Virginia"
54043,-8.421488,"Lincoln County, West Virginia"
54045,-49.35274,"Logan County, West Virginia"
54047,123.81662,"McDowell County, West Virginia"
54049,37.03022,"Marion County, West Virginia"
54051,17.978271,"Marshall County, West Virginia"
54053,-3.7166252,"Mason County, West Virginia"
54055,-107.77476,"Mercer County, West Virginia"
54057,10.587151,"Mineral County, West Virginia"
54059,4.1774893,"Mingo County, West Virginia"
54061,-7.414299,"Monongalia County, West Virginia"
54063,0.78767776,"Monroe County, West Virginia"
54065,45.04915,"Morgan County, West Virginia"
54067,-7.40036,"Nicholas County, West Virginia"
54069,68.02121,"Ohio County, West Virginia"
54071,-15.064026,"Pendleton County, West Virginia"
54073,-84.418495,"Pleasants County, West Virginia"
54075,15.143598,"Pocahontas County, West Virginia"
54077,-45.099747,"Preston County, West Virginia"
54079,-52.960236,"Putnam County, West Virginia"
54081,-64.62494,"Raleigh County, West Virginia"
54083,-62.67672,"Randolph County, West Virginia"
54085,-56.872578,"Ritchie County, West Virginia"
54087,-34.47693,"Roane County, West Virginia"
54089,-97.813675,"Summers County, West Virginia"
54091,-267.59323,"Taylor County, West Virginia"
54093,-5.039116,"Tucker County, West Virginia"
54095,-18.219559,"Tyler County, West Virginia"
54097,2.1346378,"Upshur County, West Virginia"
54099,175.29225,"Wayne County, West Virginia"
54101,-13.144848,"Webster County, West Virginia"
54103,-99.20331,"Wetzel County, West Virginia"
54105,4.456051,"Wirt County, West Virginia"
54107,27.901075,"Wood County, West Virginia"
54109,-59.172962,"Wyoming County, West Virginia"
55001,-66.95545,"Adams County, Wisconsin"
55003,8.180668,"Ashland County, Wisconsin"
55005,-12.524895,"Barron County, Wisconsin"
55007,31.529566,"Bayfield County, Wisconsin"
55009,643.6562,"Brown County, Wisconsin"
55011,-41.40992,"Buffalo County, Wisconsin"
55013,-34.67005,"Burnett County, Wisconsin"
55015,-0.02243042,"Calumet County, Wisconsin"
55017,-66.304184,"Chippewa County, Wisconsin"
55019,-5.6221237,"Clark County, Wisconsin"
55021,-72.561745,"Columbia County, Wisconsin"
55023,65.412224,"Crawford County, Wisconsin"
55025,-118.550316,"Dane County, Wisconsin"
55027,-110.85081,"Dodge County, Wisconsin"
55029,-190.19012,"Door County, Wisconsin"
55031,4.9293633,"Douglas County, Wisconsin"
55033,-141.4646,"Dunn County, Wisconsin"
55035,-28.349258,"Eau Claire County, Wisconsin"
55037,44.02368,"Florence County, Wisconsin"
55039,-22.737389,"Fond du Lac County, Wisconsin"
55041,68.56043,"Forest County, Wisconsin"
55043,45.52952,"Grant County, Wisconsin"
55045,2.078003,"Green County, Wisconsin"
55047,-28.604385,"Green Lake County, Wisconsin"
55049,-235.47293,"Iowa County, Wisconsin"
55051,57.89474,"Iron County, Wisconsin"
55053,3.6667328,"Jackson County, Wisconsin"
55055,-119.98218,"Jefferson County, Wisconsin"
55057,1.570015,"Juneau County, Wisconsin"
55059,-0.7480774,"Kenosha County, Wisconsin"
55061,89.355286,"Kewaunee County, Wisconsin"
55063,-96.96878,"La Crosse County, Wisconsin"
55065,-22.120125,"Lafayette County, Wisconsin"
55067,-39.495586,"Langlade County, Wisconsin"
55069,-63.277985,"Lincoln County, Wisconsin"
55071,-161.80623,"Manitowoc County, Wisconsin"
55073,-342.24777,"Marathon County, Wisconsin"
55075,3.8866959,"Marinette County, Wisconsin"
55077,-23.876719,"Marquette County, Wisconsin"
55078,-425.86917,"Menominee County, Wisconsin"
55079,129.96387,"Milwaukee County, Wisconsin"
55081,-89.8141,"Monroe County, Wisconsin"
55083,7.3984833,"Oconto County, Wisconsin"
55085,-22.936563,"Oneida County, Wisconsin"
55087,-42.06019,"Outagamie County, Wisconsin"
55089,18.08522,"Ozaukee County, Wisconsin"
55091,-95.39484,"Pepin County, Wisconsin"
55093,-8.579166,"Pierce County, Wisconsin"
55095,-69.64464,"Polk County, Wisconsin"
55097,-245.01451,"Portage County, Wisconsin"
55099,-70.99406,"Price County, Wisconsin"
55101,95.78714,"Racine County, Wisconsin"
55103,-18.328835,"Richland County, Wisconsin"
55105,-10.649933,"Rock County, Wisconsin"
55107,1.4002743,"Rusk County, Wisconsin"
55109,-32.311707,"St. Croix County, Wisconsin"
55111,45.54663,"Sauk County, Wisconsin"
55113,-20.86722,"Sawyer County, Wisconsin"
55115,11.088669,"Shawano County, Wisconsin"
55117,-149.23781,"Sheboygan County, Wisconsin"
55119,-91.126625,"Taylor County, Wisconsin"
55121,-190.16241,"Trempealeau County, Wisconsin"
55123,-36.920837,"Vernon County, Wisconsin"
55125,-54.53395,"Vilas County, Wisconsin"
55127,-5.778717,"Walworth County, Wisconsin"
55129,-27.92889,"Washburn County, Wisconsin"
55131,-28.695961,"Washington County, Wisconsin"
55133,-362.58884,"Waukesha County, Wisconsin"
55135,-53.822483,"Waupaca County, Wisconsin"
55137,-93.86742,"Waushara County, Wisconsin"
55139,-22.370438,"Winnebago County, Wisconsin"
55141,-111.839966,"Wood County, Wisconsin"
56001,-282.72903,"Albany County, Wyoming"
56003,-20.490662,"Big Horn County, Wyoming"
56005,-90.99348,"Campbell County, Wyoming"
56007,-81.13991,"Carbon County, Wyoming"
56009,12.000748,"Converse County, Wyoming"
56011,-7.115608,"Crook County, Wyoming"
56013,440.87643,"Fremont County, Wyoming"
56015,-96.7335,"Goshen County, Wyoming"
56017,22.593176,"Hot Springs County, Wyoming"
56019,89.05911,"Johnson County, Wyoming"
56021,-63.32759,"Laramie County, Wyoming"
56023,0.42458344,"Lincoln County, Wyoming"
56025,-117.48187,"Natrona County, Wyoming"
56027,115.86615,"Niobrara County, Wyoming"
56029,-91.94411,"Park County, Wyoming"
56031,-83.06483,"Platte County, Wyoming"
56033,-23.643559,"Sheridan County, Wyoming"
56035,-35.841633,"Sublette County, Wyoming"
56037,-195.98029,"Sweetwater County, Wyoming"
56039,-24.72882,"Teton County, Wyoming"
56041,-71.13849,"Uinta County, Wyoming"
56043,-37.771027,"Washakie County, Wyoming"
56045,-100.93836,"Weston County, Wyoming"
