,residual,county_state
47179,-108.34381,"Washington County, Tennessee"
47181,16.644989,"Wayne County, Tennessee"
47183,-110.92568,"Weakley County, Tennessee"
47185,0.5458908,"White County, Tennessee"
47187,-289.92493,"Williamson County, Tennessee"
47189,47.0027,"Wilson County, Tennessee"
48001,-615.72015,"Anderson County, Texas"
48003,-116.256134,"Andrews County, Texas"
48005,-107.484604,"Angelina County, Texas"
48007,-113.40538,"Aransas County, Texas"
48009,-62.91384,"Archer County, Texas"
48011,124.63649,"Armstrong County, Texas"
48013,-45.884693,"Atascosa County, Texas"
48015,-91.08116,"Austin County, Texas"
48017,-755.5114,"Bailey County, Texas"
48019,34.973927,"Bandera County, Texas"
48021,31.837364,"Bastrop County, Texas"
48023,-31.778528,"Baylor County, Texas"
48025,-903.77167,"Bee County, Texas"
48027,-217.67387,"Bell County, Texas"
48029,-110.16669,"Bexar County, Texas"
48031,-91.75479,"Blanco County, Texas"
48033,-25.996853,"Borden County, Texas"
48035,-15.381725,"Bosque County, Texas"
48037,-27.488464,"Bowie County, Texas"
48039,-123.9216,"Brazoria County, Texas"
48041,-240.36932,"Brazos County, Texas"
48043,42.776955,"Brewster County, Texas"
48045,73.027534,"Briscoe County, Texas"
48047,34.18773,"Brooks County, Texas"
48049,-28.220749,"Brown County, Texas"
48051,-89.75916,"Burleson County, Texas"
48053,-25.518326,"Burnet County, Texas"
48055,-14.812927,"Caldwell County, Texas"
48057,-460.6754,"Calhoun County, Texas"
48059,33.995422,"Callahan County, Texas"
48061,69.93788,"Cameron County, Texas"
48063,4.8415527,"Camp County, Texas"
48065,13.893909,"Carson County, Texas"
48067,-50.887547,"Cass County, Texas"
48069,239.13446,"Castro County, Texas"
48071,-180.42361,"Chambers County, Texas"
48073,-74.73077,"Cherokee County, Texas"
48075,-0.4675579,"Childress County, Texas"
48077,12.476316,"Clay County, Texas"
48079,33.099487,"Cochran County, Texas"
48081,-9.159815,"Coke County, Texas"
48083,-38.828896,"Coleman County, Texas"
48085,-111.27402,"Collin County, Texas"
48087,-90.867676,"Collingsworth County, Texas"
48089,-127.535126,"Colorado County, Texas"
48091,-86.44449,"Comal County, Texas"
48093,-121.0708,"Comanche County, Texas"
48095,-96.87417,"Concho County, Texas"
48097,-53.077553,"Cooke County, Texas"
48099,489.24487,"Coryell County, Texas"
48101,198.50339,"Cottle County, Texas"
48103,56.237434,"Crane County, Texas"
48105,95.68886,"Crockett County, Texas"
48107,-154.17575,"Crosby County, Texas"
48109,-73.14029,"Culberson County, Texas"
48111,-961.21356,"Dallam County, Texas"
48113,-245.54428,"Dallas County, Texas"
48115,347.3171,"Dawson County, Texas"
48117,560.96564,"Deaf Smith County, Texas"
48119,-48.059105,"Delta County, Texas"
48121,-83.87918,"Denton County, Texas"
48123,-43.68313,"DeWitt County, Texas"
48125,-359.40012,"Dickens County, Texas"
48127,-3.9106865,"Dimmit County, Texas"
48129,739.9048,"Donley County, Texas"
48131,-11.507641,"Duval County, Texas"
48133,-64.65948,"Eastland County, Texas"
48135,-1136.9911,"Ector County, Texas"
48137,-244.11032,"Edwards County, Texas"
48139,-21.210419,"Ellis County, Texas"
48141,78.80758,"El Paso County, Texas"
48143,-127.4859,"Erath County, Texas"
48145,-206.39294,"Falls County, Texas"
48147,-87.730125,"Fannin County, Texas"
48149,-79.51888,"Fayette County, Texas"
48151,-168.85033,"Fisher County, Texas"
48153,-21.381279,"Floyd County, Texas"
48155,-167.40552,"Foard County, Texas"
48157,-90.39685,"Fort Bend County, Texas"
48159,-50.703575,"Franklin County, Texas"
48161,-115.22657,"Freestone County, Texas"
48163,-160.94176,"Frio County, Texas"
48165,-484.64005,"Gaines County, Texas"
48167,-70.12305,"Galveston County, Texas"
48169,70.537575,"Garza County, Texas"
48171,-84.99992,"Gillespie County, Texas"
48173,-15.273277,"Glasscock County, Texas"
48175,16.244171,"Goliad County, Texas"
48177,125.50694,"Gonzales County, Texas"
48179,205.17198,"Gray County, Texas"
48181,-27.269188,"Grayson County, Texas"
48183,-23.812164,"Gregg County, Texas"
48185,93.24448,"Grimes County, Texas"
48187,-69.61054,"Guadalupe County, Texas"
48189,146.35358,"Hale County, Texas"
48191,-47.80245,"Hall County, Texas"
48193,46.177353,"Hamilton County, Texas"
48195,77.065994,"Hansford County, Texas"
48197,-35.288475,"Hardeman County, Texas"
48199,89.03034,"Hardin County, Texas"
48201,-259.14697,"Harris County, Texas"
48203,126.818634,"Harrison County, Texas"
48205,146.41339,"Hartley County, Texas"
48207,-142.66978,"Haskell County, Texas"
48209,18.783813,"Hays County, Texas"
48211,-78.52526,"Hemphill County, Texas"
48213,-46.67896,"Henderson County, Texas"
48215,-24.66116,"Hidalgo County, Texas"
48217,-49.98754,"Hill County, Texas"
48219,-120.87046,"Hockley County, Texas"
48221,30.942085,"Hood County, Texas"
48223,-135.74754,"Hopkins County, Texas"
48225,156.80493,"Houston County, Texas"
48227,-188.57085,"Howard County, Texas"
48229,-191.7433,"Hudspeth County, Texas"
48231,-130.56961,"Hunt County, Texas"
48233,71.04167,"Hutchinson County, Texas"
48235,7.477692,"Irion County, Texas"
48237,-131.69171,"Jack County, Texas"
48239,-10.458031,"Jackson County, Texas"
48241,-59.355194,"Jasper County, Texas"
48243,5.120546,"Jeff Davis County, Texas"
48245,-481.7057,"Jefferson County, Texas"
48247,23.965778,"Jim Hogg County, Texas"
48249,-98.11552,"Jim Wells County, Texas"
48251,-47.510025,"Johnson County, Texas"
48253,-663.71893,"Jones County, Texas"
48255,-121.54495,"Karnes County, Texas"
48257,-44.558983,"Kaufman County, Texas"
48259,-171.15735,"Kendall County, Texas"
48261,-686.07196,"Kenedy County, Texas"
48263,-48.87598,"Kent County, Texas"
48265,-33.73063,"Kerr County, Texas"
48267,1.3819065,"Kimble County, Texas"
48269,-150.62143,"King County, Texas"
48271,-390.39227,"Kinney County, Texas"
48273,-95.70418,"Kleberg County, Texas"
48275,9.591681,"Knox County, Texas"
48277,107.34267,"Lamar County, Texas"
48279,6.583664,"Lamb County, Texas"
48281,-46.762585,"Lampasas County, Texas"
48283,-10.11351,"La Salle County, Texas"
48285,-107.42653,"Lavaca County, Texas"
48287,-243.2665,"Lee County, Texas"
48289,-64.07927,"Leon County, Texas"
48291,-81.31249,"Liberty County, Texas"
48293,-143.51755,"Limestone County, Texas"
48295,3.4867363,"Lipscomb County, Texas"
48297,-21.887894,"Live Oak County, Texas"
48299,0.7163296,"Llano County, Texas"
48301,-201.38739,"Loving County, Texas"
48303,116.72854,"Lubbock County, Texas"
48305,-183.92258,"Lynn County, Texas"
48307,62.010715,"McCulloch County, Texas"
48309,-140.02199,"McLennan County, Texas"
48311,-109.45386,"McMullen County, Texas"
48313,-35.702446,"Madison County, Texas"
48315,28.14051,"Marion County, Texas"
48317,38.975227,"Martin County, Texas"
48319,490.2348,"Mason County, Texas"
48321,-67.854965,"Matagorda County, Texas"
48323,3.4577942,"Maverick County, Texas"
48325,-113.74376,"Medina County, Texas"
48327,-50.406685,"Menard County, Texas"
48329,-598.5383,"Midland County, Texas"
48331,-69.387955,"Milam County, Texas"
48333,-90.99981,"Mills County, Texas"
48335,-298.80338,"Mitchell County, Texas"
48337,36.356586,"Montague County, Texas"
48339,-253.26678,"Montgomery County, Texas"
48341,1100.2832,"Moore County, Texas"
48343,-71.70374,"Morris County, Texas"
48345,71.175995,"Motley County, Texas"
48347,164.39333,"Nacogdoches County, Texas"
48349,-48.09018,"Navarro County, Texas"
48351,-85.79098,"Newton County, Texas"
48353,-84.423454,"Nolan County, Texas"
48355,-216.42285,"Nueces County, Texas"
48357,188.6611,"Ochiltree County, Texas"
48359,58.069687,"Oldham County, Texas"
48361,-61.236908,"Orange County, Texas"
48363,-54.989563,"Palo Pinto County, Texas"
48365,567.82495,"Panola County, Texas"
48367,-13.308056,"Parker County, Texas"
48369,-649.0949,"Parmer County, Texas"
48371,182.77551,"Pecos County, Texas"
48373,-92.72806,"Polk County, Texas"
48375,1337.3463,"Potter County, Texas"
48377,-245.1349,"Presidio County, Texas"
48379,24.196129,"Rains County, Texas"
48381,274.64343,"Randall County, Texas"
48383,-391.0595,"Reagan County, Texas"
48385,-50.13969,"Real County, Texas"
48387,155.09953,"Red River County, Texas"
48389,-178.48103,"Reeves County, Texas"
48391,-72.50416,"Refugio County, Texas"
48393,295.1317,"Roberts County, Texas"
48395,-114.75493,"Robertson County, Texas"
48397,-96.68225,"Rockwall County, Texas"
48399,-150.26974,"Runnels County, Texas"
48401,-99.70112,"Rusk County, Texas"
48403,-19.201805,"Sabine County, Texas"
48405,106.03323,"San Augustine County, Texas"
48407,-430.078,"San Jacinto County, Texas"
48409,-90.73297,"San Patricio County, Texas"
48411,-143.64632,"San Saba County, Texas"
48413,-97.71714,"Schleicher County, Texas"
48415,-136.75809,"Scurry County, Texas"
48417,-143.23389,"Shackelford County, Texas"
48419,488.81952,"Shelby County, Texas"
48421,669.0741,"Sherman County, Texas"
48423,-147.6525,"Smith County, Texas"
48425,-63.35419,"Somervell County, Texas"
48427,-172.27275,"Starr County, Texas"
48429,-71.266,"Stephens County, Texas"
48431,5.43063,"Sterling County, Texas"
48433,-41.935093,"Stonewall County, Texas"
48435,-92.485374,"Sutton County, Texas"
48437,32.08806,"Swisher County, Texas"
48439,-167.4313,"Tarrant County, Texas"
48441,152.96147,"Taylor County, Texas"
48443,-239.6015,"Terrell County, Texas"
48445,-231.99336,"Terry County, Texas"
48447,-168.75092,"Throckmorton County, Texas"
48449,-589.54205,"Titus County, Texas"
48451,93.4263,"Tom Green County, Texas"
48453,-37.68779,"Travis County, Texas"
48455,-37.37594,"Trinity County, Texas"
48457,-112.20418,"Tyler County, Texas"
48459,-72.10572,"Upshur County, Texas"
48461,20.507019,"Upton County, Texas"
48463,-185.44766,"Uvalde County, Texas"
48465,-718.7315,"Val Verde County, Texas"
48467,30.499123,"Van Zandt County, Texas"
48469,-20.212234,"Victoria County, Texas"
48471,63.658722,"Walker County, Texas"
48473,-135.95277,"Waller County, Texas"
48475,-51.40468,"Ward County, Texas"
48477,303.31305,"Washington County, Texas"
48479,-16.21457,"Webb County, Texas"
48481,-54.57071,"Wharton County, Texas"
48483,324.4629,"Wheeler County, Texas"
48485,-62.946587,"Wichita County, Texas"
48487,-146.72374,"Wilbarger County, Texas"
48489,-79.36731,"Willacy County, Texas"
48491,-90.714584,"Williamson County, Texas"
48493,-68.050186,"Wilson County, Texas"
48495,-364.31677,"Winkler County, Texas"
48497,-18.413849,"Wise County, Texas"
48499,-70.3051,"Wood County, Texas"
48501,-120.65969,"Yoakum County, Texas"
48503,-61.84592,"Young County, Texas"
48505,7.6863174,"Zapata County, Texas"
48507,54.87596,"Zavala County, Texas"
49001,-138.7519,"Beaver County, Utah"
49003,-62.855038,"Box Elder County, Utah"
49005,-60.885532,"Cache County, Utah"
49007,-33.958748,"Carbon County, Utah"
49009,-52.463005,"Daggett County, Utah"
49011,-167.1874,"Davis County, Utah"
49013,55.916473,"Duchesne County, Utah"
49015,19.504112,"Emery County, Utah"
49017,-9.699291,"Garfield County, Utah"
49019,-110.80855,"Grand County, Utah"
49021,51.688423,"Iron County, Utah"
49023,5.753956,"Juab County, Utah"
49025,26.081577,"Kane County, Utah"
49027,-110.930664,"Millard County, Utah"
49029,-97.521454,"Morgan County, Utah"
49031,38.750298,"Piute County, Utah"
49033,-112.06907,"Rich County, Utah"
49035,166.24577,"Salt Lake County, Utah"
49037,967.17456,"San Juan County, Utah"
49039,-42.664005,"Sanpete County, Utah"
49041,-4.2393074,"Sevier County, Utah"
49043,571.5814,"Summit County, Utah"
49045,105.41487,"Tooele County, Utah"
49047,-63.07019,"Uintah County, Utah"
49049,148.60562,"Utah County, Utah"
49051,362.27963,"Wasatch County, Utah"
49053,47.08774,"Washington County, Utah"
49055,-70.93363,"Wayne County, Utah"
49057,-110.16755,"Weber County, Utah"
50001,41.196968,"Addison County, Vermont"
50003,13.012863,"Bennington County, Vermont"
50005,-10.93932,"Caledonia County, Vermont"
50007,104.588104,"Chittenden County, Vermont"
50009,-2.1945,"Essex County, Vermont"
50011,72.11656,"Franklin County, Vermont"
50013,16.506432,"Grand Isle County, Vermont"
50015,-11.092125,"Lamoille County, Vermont"
50017,-59.267944,"Orange County, Vermont"
50019,-1.1892319,"Orleans County, Vermont"
50021,-2.2937012,"Rutland County, Vermont"
50023,-28.26255,"Washington County, Vermont"
50025,115.62378,"Windham County, Vermont"
50027,1.0289612,"Windsor County, Vermont"
51001,1706.9948,"Accomack County, Virginia"
51003,-202.41338,"Albemarle County, Virginia"
51005,-115.3151,"Alleghany County, Virginia"
51007,-48.02626,"Amelia County, Virginia"
51009,-80.36465,"Amherst County, Virginia"
51011,-15.266907,"Appomattox County, Virginia"
51013,-819.552,"Arlington County, Virginia"
51015,-80.62643,"Augusta County, Virginia"
51017,-115.268616,"Bath County, Virginia"
51019,-148.83762,"Bedford County, Virginia"
51021,-216.82281,"Bland County, Virginia"
51023,-30.016869,"Botetourt County, Virginia"
51025,-346.8477,"Brunswick County, Virginia"
51027,199.49533,"Buchanan County, Virginia"
51029,2044.3702,"Buckingham County, Virginia"
51031,-174.0098,"Campbell County, Virginia"
51033,-139.49028,"Caroline County, Virginia"
51035,49.979134,"Carroll County, Virginia"
51036,-151.27551,"Charles City County, Virginia"
51037,-234.67636,"Charlotte County, Virginia"
51041,-46.461395,"Chesterfield County, Virginia"
51043,-40.12941,"Clarke County, Virginia"
51045,-67.96618,"Craig County, Virginia"
51047,378.05444,"Culpeper County, Virginia"
51049,-73.15973,"Cumberland County, Virginia"
51051,-79.289734,"Dickenson County, Virginia"
51053,-295.9053,"Dinwiddie County, Virginia"
51057,-108.13217,"Essex County, Virginia"
51059,212.32898,"Fairfax County, Virginia"
51061,41.748474,"Fauquier County, Virginia"
51063,-72.354996,"Floyd County, Virginia"
51065,145.1845,"Fluvanna County, Virginia"
51067,-130.11655,"Franklin County, Virginia"
51069,-32.112823,"Frederick County, Virginia"
51071,-100.456955,"Giles County, Virginia"
51073,-90.59927,"Gloucester County, Virginia"
51075,145.71022,"Goochland County, Virginia"
51077,-32.823425,"Grayson County, Virginia"
51079,-115.16379,"Greene County, Virginia"
51081,-1872.5145,"Greensville County, Virginia"
51083,-267.20963,"Halifax County, Virginia"
51085,-51.003586,"Hanover County, Virginia"
51087,-37.081726,"Henrico County, Virginia"
51089,-191.2426,"Henry County, Virginia"
51091,107.0763,"Highland County, Virginia"
51093,123.14191,"Isle of Wight County, Virginia"
51095,102.30081,"James City County, Virginia"
51097,-86.32791,"King and Queen County, Virginia"
51099,-65.5282,"King George County, Virginia"
51101,-74.216064,"King William County, Virginia"
51103,-305.7811,"Lancaster County, Virginia"
51105,-58.08612,"Lee County, Virginia"
51107,-5.70459,"Loudoun County, Virginia"
51109,-9.581406,"Louisa County, Virginia"
51111,-296.7646,"Lunenburg County, Virginia"
51113,50.58777,"Madison County, Virginia"
51115,-27.716091,"Mathews County, Virginia"
51117,176.7868,"Mecklenburg County, Virginia"
51119,14.659393,"Middlesex County, Virginia"
51121,-11.807747,"Montgomery County, Virginia"
51125,-88.768326,"Nelson County, Virginia"
51127,-98.28632,"New Kent County, Virginia"
51131,1242.8289,"Northampton County, Virginia"
51133,-43.438644,"Northumberland County, Virginia"
51135,-295.52762,"Nottoway County, Virginia"
51137,-21.077667,"Orange County, Virginia"
51139,590.2131,"Page County, Virginia"
51141,-132.35634,"Patrick County, Virginia"
51143,-166.3499,"Pittsylvania County, Virginia"
51145,-94.88863,"Powhatan County, Virginia"
51147,26.30249,"Prince Edward County, Virginia"
51149,-230.22089,"Prince George County, Virginia"
51153,390.72205,"Prince William County, Virginia"
51155,-212.11035,"Pulaski County, Virginia"
51157,52.951645,"Rappahannock County, Virginia"
51159,1954.3955,"Richmond County, Virginia"
51161,-214.49149,"Roanoke County, Virginia"
51163,10.193413,"Rockbridge County, Virginia"
51165,241.84865,"Rockingham County, Virginia"
51167,-26.909832,"Russell County, Virginia"
51169,-57.570675,"Scott County, Virginia"
51171,548.8832,"Shenandoah County, Virginia"
51173,-10.009266,"Smyth County, Virginia"
51175,417.55756,"Southampton County, Virginia"
51177,-0.5236664,"Spotsylvania County, Virginia"
51179,-30.488556,"Stafford County, Virginia"
51181,-290.8189,"Surry County, Virginia"
51183,-665.36884,"Sussex County, Virginia"
51185,-68.70232,"Tazewell County, Virginia"
51187,74.2287,"Warren County, Virginia"
51191,3.525406,"Washington County, Virginia"
51193,54.653,"Westmoreland County, Virginia"
51195,-71.053,"Wise County, Virginia"
51197,-27.566223,"Wythe County, Virginia"
51199,-170.80988,"York County, Virginia"
51510,-521.9779,"Alexandria city, Virginia"
51520,-162.48546,"Bristol city, Virginia"
51530,19.181313,"Buena Vista city, Virginia"
51540,-261.94733,"Charlottesville city, Virginia"
51550,-91.59207,"Chesapeake city, Virginia"
51570,206.06755,"Colonial Heights city, Virginia"
51580,-118.18936,"Covington city, Virginia"
51590,-314.61127,"Danville city, Virginia"
51595,494.30505,"Emporia city, Virginia"
51600,-552.734,"Fairfax city, Virginia"
51610,58.138245,"Falls Church city, Virginia"
51620,-29.260284,"Franklin city, Virginia"
51630,174.3829,"Fredericksburg city, Virginia"
51640,512.3893,"Galax city, Virginia"
51650,-165.13666,"Hampton city, Virginia"
51660,958.80743,"Harrisonburg city, Virginia"
51670,-38.1725,"Hopewell city, Virginia"
51678,-705.7042,"Lexington city, Virginia"
51680,-104.07284,"Lynchburg city, Virginia"
51683,-1781.6337,"Manassas city, Virginia"
51685,351.45624,"Manassas Park city, Virginia"
51690,-434.76233,"Martinsville city, Virginia"
51700,-392.41553,"Newport News city, Virginia"
51710,-16.586792,"Norfolk city, Virginia"
51720,-156.10054,"Norton city, Virginia"
51730,-1047.856,"Petersburg city, Virginia"
51735,-72.253555,"Poquoson city, Virginia"
51740,9.130081,"Portsmouth city, Virginia"
51750,-605.9994,"Radford city, Virginia"
51760,61.19809,"Richmond city, Virginia"
51770,-227.56955,"Roanoke city, Virginia"
51775,-62.239563,"Salem city, Virginia"
51790,37.134773,"Staunton city, Virginia"
51800,7.0608215,"Suffolk city, Virginia"
51810,-132.84859,"Virginia Beach city, Virginia"
51820,-25.004028,"Waynesboro city, Virginia"
51830,-132.92075,"Williamsburg city, Virginia"
51840,2.9123535,"Winchester city, Virginia"
53001,-539.5651,"Adams County, Washington"
53003,45.150116,"Asotin County, Washington"
53005,55.411453,"Benton County, Washington"
53007,2.5031586,"Chelan County, Washington"
53009,40.394985,"Clallam County, Washington"
53011,-21.882973,"Clark County, Washington"
53013,-45.508858,"Columbia County, Washington"
53015,-19.883774,"Cowlitz County, Washington"
53017,62.065445,"Douglas County, Washington"
53019,28.332636,"Ferry County, Washington"
53021,6.493683,"Franklin County, Washington"
53023,-5.3249297,"Garfield County, Washington"
53025,-51.925293,"Grant County, Washington"
53027,-7.710243,"Grays Harbor County, Washington"
53029,169.72511,"Island County, Washington"
53031,108.67887,"Jefferson County, Washington"
53033,114.668594,"King County, Washington"
53035,53.306446,"Kitsap County, Washington"
53037,76.35857,"Kittitas County, Washington"
53039,12.663795,"Klickitat County, Washington"
53041,9.108307,"Lewis County, Washington"
53043,19.183722,"Lincoln County, Washington"
53045,-42.707222,"Mason County, Washington"
53047,-209.129,"Okanogan County, Washington"
53049,-16.183582,"Pacific County, Washington"
53051,14.587582,"Pend Oreille County, Washington"
53053,123.913086,"Pierce County, Washington"
53055,33.260056,"San Juan County, Washington"
53057,140.48904,"Skagit County, Washington"
53059,13.795916,"Skamania County, Washington"
53061,109.37747,"Snohomish County, Washington"
53063,-11.446327,"Spokane County, Washington"
53065,34.171288,"Stevens County, Washington"
53067,-98.30458,"Thurston County, Washington"
53069,-21.424828,"Wahkiakum County, Washington"
53071,1.4550171,"Walla Walla County, Washington"
53073,35.69838,"Whatcom County, Washington"
53075,47.42962,"Whitman County, Washington"
53077,664.8228,"Yakima County, Washington"
54001,-13.711815,"Barbour County, West Virginia"
54003,-6.5242157,"Berkeley County, West Virginia"
54005,-166.10489,"Boone County, West Virginia"
54007,-76.61647,"Braxton County, West Virginia"
54009,-63.702164,"Brooke County, West Virginia"
54011,-63.077984,"Cabell County, West Virginia"
54013,-91.2256,"Calhoun County, West Virginia"
54015,-46.82882,"Clay County, West Virginia"
54017,-205.90466,"Doddridge County, West Virginia"
54019,-38.08586,"Fayette County, West Virginia"
54021,-306.0435,"Gilmer County, West Virginia"
54023,-38.147213,"Grant County, West Virginia"
54025,20.190355,"Greenbrier County, West Virginia"
54027,-74.21069,"Hampshire County, West Virginia"
54029,0.19968033,"Hancock County, West Virginia"
54031,-27.418503,"Hardy County, West Virginia"
54033,-34.332672,"Harrison County, West Virginia"
54035,377.1605,"Jackson County, West Virginia"
54037,22.64943,"Jefferson County, West Virginia"
54039,-2.4985123,"Kanawha County, West Virginia"
54041,-23.06513,"Lewis County, West Virginia"
54043,-65.51427,"Lincoln County, West Virginia"
54045,26.85791,"Logan County, West Virginia"
54047,-49.468704,"McDowell County, West Virginia"
54049,35.15799,"Marion County, West Virginia"
54051,6.9009933,"Marshall County, West Virginia"
54053,-13.846836,"Mason County, West Virginia"
54055,-128.52054,"Mercer County, West Virginia"
54057,16.104591,"Mineral County, West Virginia"
54059,-76.26311,"Mingo County, West Virginia"
54061,-15.546577,"Monongalia County, West Virginia"
54063,-13.241001,"Monroe County, West Virginia"
54065,57.894875,"Morgan County, West Virginia"
54067,5.050297,"Nicholas County, West Virginia"
54069,47.392616,"Ohio County, West Virginia"
54071,9.266388,"Pendleton County, West Virginia"
54073,-77.7667,"Pleasants County, West Virginia"
54075,14.2325945,"Pocahontas County, West Virginia"
54077,-79.589485,"Preston County, West Virginia"
54079,-52.4915,"Putnam County, West Virginia"
54081,-69.09612,"Raleigh County, West Virginia"
54083,-78.373825,"Randolph County, West Virginia"
54085,-122.1542,"Ritchie County, West Virginia"
54087,-17.807022,"Roane County, West Virginia"
54089,-97.907196,"Summers County, West Virginia"
54091,-161.56918,"Taylor County, West Virginia"
54093,8.112221,"Tucker County, West Virginia"
54095,-67.10167,"Tyler County, West Virginia"
54097,-37.74472,"Upshur County, West Virginia"
54099,155.10036,"Wayne County, West Virginia"
54101,2.1716666,"Webster County, West Virginia"
54103,-91.89012,"Wetzel County, West Virginia"
54105,-9.313873,"Wirt County, West Virginia"
54107,26.013638,"Wood County, West Virginia"
54109,-19.018063,"Wyoming County, West Virginia"
55001,-90.147385,"Adams County, Wisconsin"
55003,-37.688744,"Ashland County, Wisconsin"
55005,-21.645977,"Barron County, Wisconsin"
55007,26.521118,"Bayfield County, Wisconsin"
55009,598.6035,"Brown County, Wisconsin"
55011,-37.789497,"Buffalo County, Wisconsin"
55013,-33.306778,"Burnett County, Wisconsin"
55015,-82.14626,"Calumet County, Wisconsin"
55017,-93.89395,"Chippewa County, Wisconsin"
55019,-38.814003,"Clark County, Wisconsin"
55021,-67.193214,"Columbia County, Wisconsin"
55023,68.29048,"Crawford County, Wisconsin"
55025,-189.7244,"Dane County, Wisconsin"
55027,-117.65362,"Dodge County, Wisconsin"
55029,-102.04787,"Door County, Wisconsin"
55031,-15.742201,"Douglas County, Wisconsin"
55033,-186.46149,"Dunn County, Wisconsin"
55035,-78.226456,"Eau Claire County, Wisconsin"
55037,-3.0119553,"Florence County, Wisconsin"
55039,-14.764046,"Fond du Lac County, Wisconsin"
55041,43.398975,"Forest County, Wisconsin"
55043,9.278397,"Grant County, Wisconsin"
55045,-20.741371,"Green County, Wisconsin"
55047,-48.21762,"Green Lake County, Wisconsin"
55049,-170.10036,"Iowa County, Wisconsin"
55051,43.15641,"Iron County, Wisconsin"
55053,-10.6343,"Jackson County, Wisconsin"
55055,-79.139145,"Jefferson County, Wisconsin"
55057,23.96708,"Juneau County, Wisconsin"
55059,57.67221,"Kenosha County, Wisconsin"
55061,64.167076,"Kewaunee County, Wisconsin"
55063,-144.85757,"La Crosse County, Wisconsin"
55065,-2.8836288,"Lafayette County, Wisconsin"
55067,-36.797726,"Langlade County, Wisconsin"
55069,-70.61012,"Lincoln County, Wisconsin"
55071,-174.40753,"Manitowoc County, Wisconsin"
55073,-282.40393,"Marathon County, Wisconsin"
55075,5.1811066,"Marinette County, Wisconsin"
55077,-36.8199,"Marquette County, Wisconsin"
55078,-526.00635,"Menominee County, Wisconsin"
55079,59.830353,"Milwaukee County, Wisconsin"
55081,-96.85718,"Monroe County, Wisconsin"
55083,10.640495,"Oconto County, Wisconsin"
55085,-30.040804,"Oneida County, Wisconsin"
55087,-87.67035,"Outagamie County, Wisconsin"
55089,-24.873108,"Ozaukee County, Wisconsin"
55091,-85.13005,"Pepin County, Wisconsin"
55093,-51.178894,"Pierce County, Wisconsin"
55095,-67.78017,"Polk County, Wisconsin"
55097,-365.88,"Portage County, Wisconsin"
55099,-15.408922,"Price County, Wisconsin"
55101,145.44958,"Racine County, Wisconsin"
55103,-13.99511,"Richland County, Wisconsin"
55105,1.4302368,"Rock County, Wisconsin"
55107,3.411169,"Rusk County, Wisconsin"
55109,-82.97374,"St. Croix County, Wisconsin"
55111,27.158401,"Sauk County, Wisconsin"
55113,-15.126699,"Sawyer County, Wisconsin"
55115,2.8120728,"Shawano County, Wisconsin"
55117,-272.27545,"Sheboygan County, Wisconsin"
55119,-113.54742,"Taylor County, Wisconsin"
55121,-209.78084,"Trempealeau County, Wisconsin"
55123,-39.903778,"Vernon County, Wisconsin"
55125,-11.772417,"Vilas County, Wisconsin"
55127,48.00148,"Walworth County, Wisconsin"
55129,-10.804046,"Washburn County, Wisconsin"
55131,-55.43328,"Washington County, Wisconsin"
55133,-244.28091,"Waukesha County, Wisconsin"
55135,-48.48952,"Waupaca County, Wisconsin"
55137,-67.4474,"Waushara County, Wisconsin"
55139,-85.55595,"Winnebago County, Wisconsin"
55141,-130.24542,"Wood County, Wisconsin"
56001,-172.75789,"Albany County, Wyoming"
56003,-7.929432,"Big Horn County, Wyoming"
56005,-61.60695,"Campbell County, Wyoming"
56007,-78.178894,"Carbon County, Wyoming"
56009,8.362068,"Converse County, Wyoming"
56011,7.7720795,"Crook County, Wyoming"
56013,447.18353,"Fremont County, Wyoming"
56015,-95.55439,"Goshen County, Wyoming"
56017,33.531197,"Hot Springs County, Wyoming"
56019,86.09071,"Johnson County, Wyoming"
56021,-74.154495,"Laramie County, Wyoming"
56023,-5.3939705,"Lincoln County, Wyoming"
56025,-112.69609,"Natrona County, Wyoming"
56027,3.8166351,"Niobrara County, Wyoming"
56029,-71.54666,"Park County, Wyoming"
56031,-54.66282,"Platte County, Wyoming"
56033,-37.10186,"Sheridan County, Wyoming"
56035,-54.41566,"Sublette County, Wyoming"
56037,-149.3927,"Sweetwater County, Wyoming"
56039,-22.58496,"Teton County, Wyoming"
56041,-64.59282,"Uinta County, Wyoming"
56043,-26.405869,"Washakie County, Wyoming"
56045,-82.5389,"Weston County, Wyoming"
